Id_Basol	Extracted_institution	BASOL_institution	Basias_institution
57.0044	{'La Société Nouvelle des Fonderies de Zinc', 'maire de METZ', 'SNFZ', 'la société SNFZ', 'les établissements BANDA', 'la Ville de METZ'}	{'SOCIETE NOUVELLE FONDERIE DE ZINC'}	{'SN des fonderies de zinc, ex BANDA'}
88.0033	{'La société LORRAINE TUBES', 'Tubes Soudés Electriquement', 'LORRAINE TUBES', 'la société " Tubes'}	{'LORRAINE TUBES (ARCELOR TUBES SA Vincey)'}	{'LORRAINE TUBES SA (ARCELOR), ex TUBEUROPE FRANCE SA, ex Sté des TUBES DE VINCEY, ex VINCEY BOURGET SA, ex Sté de VINCEY SA'}
54.0093	{'BACCARAT', 'La DRIRE', 'la DRIRE', 'GDF', 'le Ministère de l’ Ecologie'}	{'ANCIENNE USINE A GAZ DES CRISTALLERIES'}	{'Manufacture de Baccarat'}
81.0041	{'la DRIRE Midi - Pyrénées', 'la société MOLINA', 'La société MOLINA', 'Saint Benoît de Carmaux', 'La DREAL Midi'}	{"MOLINA (enseigne commerciale : RENOV'EMBAL SUD SARL)"}	{'Sté MOLINA (2004) / SOCOP SA (1972) / Sté Nouvelle DU DADOU - délainage mégisserie (1947) / ETS RIBES Ed./ REMY & POUJADE/ BLATCHE Alfred / BIGNET Théophile(1884), MEGISSERIE, TEINTURERIE, DLI'}
46.0002	{'la DRIRE Midi', 'Madame la Préfète', 'la DRIRE Midi - Pyrénées', "l' ESR"}	{'MAEC S.A.'}	{"MAEC SA / FABRICATION DE COFFRETS EN MATIERE PLASTIQUE, TRAITEMENT DE SURFACE DE PIECES METALLIQUES, FABRICATION D'APPAREILLAGE ELECTRIQUE"}
81.0036	{'ECCF', "la commune d' Albi", 'la société ETERNIT', "d' ETERNIT", 'RANTEIL', 'la société des Ciments LAFARGE', '" de RANTEIL', 'TERSSAC', 'ETERNIT', 'la DREAL Midi'}	{'ETERNIT DECHARGE DE RANTEIL'}	{"ETERNIT SA, dépôt de concassé d'amiante ciment"}
31.0085	set()	{'AUCHAN Carburant SA'}	{'AUCHAN / STATION SERVICE'}
46.0005	{'la DRIRE Midi', 'le Préfet', 'La DRIRE Midi'}	{'PIVAUDRAN S.A.'}	{'PIVAUDRAN SA / FABRICATION DE CAPSULES, COUVERCLES ET ETUIS POUR LA PARFUMERIE, EMBOUTISSAGE DE PIECES EN ALUMINIUM, TRAITEMENT DE SURFACE'}
09.0004	{'la société PRAXAIR PHP', 'les " Abrasifs', 'la société Electrochimique de Mercus', 'PECHINEY'}	{'PRAXAIR - PHP SAS - USINE DE MERCUS'}	{'ALUMINIUM PECHINEY MERCUS / RAFFINAGE ALUMINIUM'}
65.0007	{'la commune de SEMEAC', 'la DRIRE Midi - Pyrénées', 'groupe ALSTOM ENTREPRISE', 'SOUES', 'la société ALSTOM TRANSPORT', 'La société ALSTOM', 'la DRIRE Midi', 'CEGELEC du SUD - OUEST', 'SEMEAC', 'ALSTOM TRANSPORT'}	{'ALSTOM TRANSPORT SA (ex ALSTOM ex GEC ALSTHOM)'}	{'ALSTOM TRANSPORT (1), GEC-ALSTHOM, HISPANO-SUIZA, CEF / FABRIQUE MATERIEL TRANSPORT, SIGNALISATION ET AUTOMATISMES FERROVIAIRES'}
31.0025	{'la Communauté de Communes de Cadours', 'la Communauté de Communes des Hauts Tolosans', 'le Préfet', 'la préfecture', 'SIVOM', 'la Communauté de Communes', 'la Communauté des Communes du Canton de Cadours', 'la Communauté des Communes des Hauts Tolosans', 'préfet', 'le Préfet de la Haute'}	{"SIVOM DE CADOURS - INCINERATEUR D'ORDURES MENAGERES"}	{"SYNDICAT INTERCOMMUNAL DE COLLECTE ET DE TRAITEMENT DES OM (SICTOM) DE CADOURS / USINE D'INCINERATION DES ORDURES MENAGERES"}
31.0005	{'le ZENITH', 'GIAT Industries', 'les services   des Pompes Funèbres'}	{'GIAT INDUSTRIES'}	{"GIAT INDUSTRIES / FABRIQUE D'ARMES ET DE MUNITIONS DE GUERRE"}
65.0014	{"La Société Norvégienne de l'", 'NORSK - HYDRO AZOTE', 'YARA France', 'la DRIRE Midi', 'la plate forme chimique de Pierrefitte', 'de chaux', 'NORSK HYDRO AZOTE', 'la COFAZ', 'groupe ATO', 'CECA'}	{'ARKEMA FRANCE (ex CECA)'}	{'CECA, SNA, COFAZ, NORSK HYDRO AZOTE/ FABRICATION DE PRODUIT CHIMIQUE ET ENGRAIS'}
09.0003	{'ALUMINIUM PECHINEY', "le Préfet de l' Ariège", 'la Société ALUMINIUM PECHINEY', "d' ALUMINIUM PECHINEY ALCAN"}	{"ALUMINIUM PECHINEY - USINE D'AUZAT"}	{'PECHINEY/ INDUSTRIE CHIMIQUE'}
59.0306	{'la société DUMORTIER', 'la société Dumortier'}	{'DUMORTIER FRERES'}	{'S.A. P. Dumortier Freres, Ex S.A. Huileries et Maîserie P.Dumortier Fères , Ex S.A. P. Dumortier Frères'}
59.0288	{'Gaz de France', 'des entreprises EDF', "le Ministère de l' Environnement"}	{"AGENCE D'EXPLOITATION D'EDF / GDF"}	{'EDF/ GDF, ex LEMEUNIER et WINKERT (Maison)', 'EDF-GDF'}
59.0098	{'ANTEA'}	{'ETS WATTEL ET FILS'}	{'ETS WATTEL ET FILS'}
59.0463	set()	{'QUALISTOCK'}	{'QUALISTOCK S.A.R.L. en 1992. SECURISTOCK  S.A.R.L. en 1990. REYNO (en 1987)'}
59.0321	{'la Communauté Urbaine'}	{'WENDERBECQ (Synchrony Logistique)'}	{'BEYENS & KEUNEBROCK (S.A) anc SOFAM (Sté de Fabrication de Meubles)', 'Wenderbecq  et Fils (SARL)'}
59.0588	{'la SARL Teinturerie Remy', 'la société Remy', 'la société Remy Lenfant'}	{'REMY LENFANT'}	{'LENFANT Rémy (S.A.R.L.)'}
62.0011	set()	{'FRICHE CARBOLUX (COKERIE DE GOSNAY)'}	{'HBNPC Groupe de Bruay succ. à la Cie des Mines de Bruay'}
59.0498	{"La société Teinturerie de l' Erclin", 'la société teinturerie', 'la   société Coloredo', 'La Teinturerie de l’ Erclin', 'forage AEI'}	{"Teinturerie de l'Erclin"}	{''}
59.0099	{'la société MANSUY'}	{'NOUVELLE FORMULE AUTO SOPARAUTO'}	{"Mairie d'Escaudoeuvres"}
59.0040	{'la société HIRSONDIS', 'OKOIL', 'la Ville'}	{'ANCIENNE RAFFINERIE OKOIL'}	{'Raffinerie OKOIL (SARL)'}
59.0095	{'IIC', 'la société COENMANS', 'bassin NPC', 'La société Coenmans'}	{'SARL COENMANS FRERES'}	{'SARL COENMANS FRERES'}
62.0050	{'le Conseil d’ Etat', 'la société BEUGNET', 'SURSCHISTE'}	{'DEPOT DE CENDRES DE LA CENTRALE DE COURRIERES'}	{'SURCHISTES'}
59.0195	set()	{'CASE FRANCE - CNH france'}	{'CASE FRANCE', 'CNH France SA'}
62.0028	{'la société Agglonord'}	{"ANCIENS LAVOIRS d'OIGNIES CDF"}	{'CDF', 'AGGLONORD'}
59.0155	{'site Arbel Fauvet', 'Arbel Fauvet Rail'}	{'CHRU'}	{'Centre Hospitalier Régional de Lille (CHR)'}
59.0517	{'FOREST sur MARQUE', 'ROUBAIX', 'RLST ELIS', 'SOCOTEC', 'le préfet', 'SOCOTEC INDUSTRIES', 'préfet', 'URS', 'les deux sociétés INTEREP', 'RLST', 'le site RLST ELIS', 'FOREST - SUR - MARQUE', 'La société SOCATEX', 'Sévêque', 'sociale INTEREP', 'SOCATEX', 'SEVEQUE Environnement'}	{'INTEREP (ex SOCATEX)'}	{'SOCATEX (SA) - caoutchouc cellulaire'}
59.0315	set()	{'VERHAEGHE BIOTECHNOLOGIE'}	{'Verhaeghe'}
59.0314	set()	{'STATION BP DIDEROT'}	{'Française des Pétroles BP (Sté)'}
62.0043	set()	{'FRICHE SABES'}	{'Hôtel de police, anc. SA Stéphanois Douaisis Sabès Division Matecnor,   anc. SA MOUTY BONEHILL'}
59.0042	{'PENNAROYA', 'METALEUROP'}	{"CET D'AWOINGT"}	{'Commune'}
62.0005	{'EPF', 'ATOCHEM', 'CDF Chimie', 'le BRGM'}	{'FRICHE DU CARBURE (ATOFINA)'}	{'ELF ATOCHEM'}
62.0003	{'CDF'}	{'COKERIE DE VENDIN CDF'}	{'CDF anciennement HBNPC'}
59.0286	{"le Ministère de l' Environnement", 'EDF / GDF Services', 'Gaz de France'}	{"AGENCES CLIENTELE ET D'EXPLOITATION D'EDF / GDF"}	{"Cie Générale du gaz pour la France et l'étranger anc. Cie Générale pour l'Eclairage et le Chauffage par le Gaz de Cambrai (HINSBERG directeur)"}
59.0061	{'la SA Charbonnages de France', 'CDF', 'la ville de Douai'}	{'RIVAGE GAYANT'}	{'C.D.F.'}
62.0038	{'NMC'}	{'USINE SOLLAC'}	{'Sollac Atlantique, groupe USINOR, anc FONDERIE, LAMINOIRE ET TOLERIE (Ets)'}
59.0034	{'La société Former', 'la SA FORMER'}	{'TROU DES BELGES'}	{'Boulonneries et Ferroneries du Thiant'}
59.0293	{"le Ministère de l' Environnement", 'Gaz de France'}	{"INSTALLATION TECHNIQUE D'EDF / GDF DE MARQUETTE LEZ LILLE"}	{'EDF-GDF, anc. Compagnie Continentale Du Gaz'}
59.0573	set()	{'FUJIFILM'}	{'Laboratoire Fujifilm (SA)'}
59.0420	{'DIFRAMA'}	{'DIFRAMA'}	{'Société DIFRAMA (SARL)'}
59.0167	{'Griltex', 'Projectime'}	{'GRILTEX (ex SARNEIGE - GVG SPORTS)'}	{'S.A. Griltex, Ex S.A. SARVYL (Sté) anc. LE LABOUREUR'}
59.0478	{'La société BOSTIK'}	{'BOSTIK'}	{'BOOSTIK FINDLEY Ex ATO FINDLEY, Ex CECA S.A. (en 1987), ARBRISSEAU SADER S.A. (en 1974)'}
59.0564	{'La société COMTEX - CARBONISAGE de MOUVAUX', 'SEVEQUE Environnement', 'COMTEX - CARBONISAGE', 'SOCOTEC'}	{'CARBONISAGE de MOUVAUX'}	{'S.A. Carbonisage de Mouveaux, ex Peignage de la Tossée (ex: LORTHIOIS frères (Ets.) appelés Peignage et Carbonisage de Mouvaux).'}
59.0044	set()	{"CET DE THUN L'EVEQUE"}	{'SERTIRU'}
59.0333	{"d' Alstom", 'ALSTOM', 'STEIN et ROUBAIX', 'le groupe ALSTOM', 'Les ESR', '" STEIN INDUSTRIES "', 'Alstom'}	{'SI ENERGIE ( ALSTOM (STEIN INDUSTRIES))'}	{'S.I. ENERGIE , Ex S.A. ALSTOM Power Boilers, Ex Stien Industrie (ex: STEIN & Roubaix (S.A.)'}
59.0059	{'Cuincy', 'LACTALIS NESTLE', 'RENAULT', 'la DRIRE', 'le Prefet'}	{'DECHARGE PREMINES'}	{'PREMINES', 'EDF-GDF'}
59.0190	{'HOLLIDAY PIGMENT', 'La société HOLLIDAY PIGMENTS'}	{'HOLLIDAY PIGMENT'}	{"S.A. Holliday Pigments International, ex RECKITT'Colours, ex-OUTREMER DESTREE (SA)"}
59.0055	{'la Ville', 'Charbonnage de France'}	{"ANCIENNE COKERIE D'AUBY"}	{'Charbonnages de France (anciennement HBNPC)'}
62.0031	set()	{'COMPTOIR FRANCAIS DES PETROLES DU NORD (CFPN)'}	{'Comptoir Français des Pétroles du Nord'}
59.0065	{'par EPF'}	{'CARRIERE DES PEUPLIERS BAIL'}	{'USINOR'}
59.0395	{'la Société Française des Pétroles BP'}	{'BP station "Jules Guesde"'}	{'BP France, ex Sté Française des Pétroles BP, anc. BOSSUT-CARETTE & Fils (Ets.)'}
59.0411	{"l' ESR", 'LESIEUR', 'COUDEKERQUE'}	{'LESIEUR : ancienne décharge interne'}	{'LESIEUR COTELLE  et FOUCHET (LESIEUR Georges et  ses Fils) (SA)'}
59.0244	{'Staub Fonderie', 'la société des Fonderies Franco - Belge', 'SIC', '-Franco Belge', 'IPPC', 'Staub'}	{'STAUB FONDERIE (ex Fonderie Franco Belge)'}	{'Fonderie Franco-Belges (Ets)'}
62.0035	{'à la DREAL ( DRIRE'}	{'NORD HELIO SERVICE'}	{'SA Nord Helioservice'}
59.0186	{'Solunor', 'Raffineries Imperator', 'Imperator'}	{'IMPERATOR (et ex Solunor)'}	{'Raffineries IMPERATOR (SA) ex SOLUNOR SA  (Sté des Lubrifiants du Nord)'}
59.0225	{'GRC KALLO', 'La société CHIMIE DERIVES', 'les frères BRUNEL', 'la société BRUNEL CHIMIE DERIVES'}	{'CHIMIE DERIVES'}	{'SAS BRUNEL CHIMIE DERIVES, ex S.A. Chimie DERIVES, EX BRUNEL CHIMIE DERIVES, ex BRUNEL Frères (Ets.)'}
59.0532	set()	{'PEUGEOT LILLE usine B'}	{'Ste Automobiles Peugeot S.A., Ex INDENOR-PEUGEOT (S.A) anc. Lilloise des Moteurs (Cie)'}
59.0265	{'LAMBERT RIVIERE', 'Royal Haskoning', 'UNIVAR', "d' UNIVAR", 'LAMBERT RIVIERE devenant UNIVAR', 'IBAZ', 'ATE', 'courrier UNIVAR', "d'", 'Rhodia', 'par URS', 'la société JUPITER', 'la DRIRE', 'par SOLEO', 'La société LAMBERT RIVIERE', 'DREAL', 'la DREAL', 'Soléo', 'site RHODIA INTERMEDIAIRES', 'le préfet', 'RHODIA', 'URS', 'la société SOLEO', "administratifs d' UNIVAR", 'la société RHODIA INTERMEDIAIRES', 'SHELL', 'de la DREAL'}	{'UNIVAR EUROPE (ex LAMBERT RIVIERE)'}	{'S.A. LAMBERT RIVIERE ,anc.  Société Chimique de la Courneuve, anc. SHELL BERRE (Sté),  anc. Pétroles Jupiter (SA)', 'MOBIL-OIL (Sté) succédant à la SOCONY-VACUUM-FRANCAISE (SA)'}
59.0387	{'puis " Tissage Central   de la Martinoire -', 'Le site TCM', 'ESR', '" LEPOUTRE', 'FRANS MAAS LOGISTIQUE LILLE', 'TCM', 'le cabinet AINF', '" LEPOUTRE SA', 'Auguste LEPOUTRE', 'FRANS MAAS', 'Filatures PROUVOST MASUREL & Cie La LAINIERE DE ROUBAIX'}	{'DSV bat C (ex LEPOUTRE TERNYNCK - TCM)'}	{'Filature PROUVOST MASUREL et Cie (Ets.) appelé la lainière de Roubaix'}
59.0397	set()	{'Fonderie HW (ex fonderie Honore)'}	{'Honoré Désiré & Cie (Ets) anc Vandekerkhove-Vanaecker', 'S.A. HW'}
59.0101	{'CET de Curgies'}	{'CET DE CURGIES'}	{'SERTIRU'}
59.0464	{'La société PANOFRANCE NORD', 'DUPREZ'}	{'PANOFRANCE NORD'}	{'Panofrance Nord (Ets) ex Duprez SA (Ets)'}
62.0054	set()	{'FAUVET-GIREL'}	{'FAUVET-GIREL (Etablissement)'}
59.0137	{'ELF', 'La société ELF', 'la DRIRE', 'AIRELE', 'dépôt pétrolier ( Société ELF ANTAR France', 'la société SOCOR', 'dépôt ELF ANTAR'}	{'DEPOT ELF ANTAR PORT DE LILLE'}	{'Ste Elf France S.A., Ex S.A ELF Distribution et SMIE'}
59.0374	{'la Société Descamps', "l' ESR"}	{'DESCAMPS ASSAINISSEMENT'}	{'DESCAMPS Assainissement, anc. THEETEN Paul (ETS), SAVAGEM'}
59.0003	{'Les entreprises Protectal', 'La SA Sofilac', 'la SCI Courtois', 'Protectal Color', 'Protectal', 'la SA Sofilac'}	{'PROTECTAL'}	{'PROTECTAL (Sociét Lilloise  pour la Protection et la décoration des métaux)'}
59.0356	{'ESSO', "une filiale d' ESSO", 'la société ESSO', 'dépôt ESSO', 'la société BM CHIMIE', 'RHODIA INTERMEDIAIRES', 'la DRIRE', 'dépôt ESSO à ESSO SAF'}	{'ANCIEN DEPÔT ESSO'}	{'BM Chimie ex: Rhodia intermédiaires'}
59.0252	set()	{'AGFA GEVAERT'}	{'AGFA GEVAERT (SA) succ. à INDUSTRIE PHOTOGRAPHIQUE SA succ. à UNION BANCAIRE du NORD (Société )'}
59.0008	set()	{'IHF ANCIENNE DECHARGE DU CHEMIN DES SERRES'}	{'SOCIETE CASE NEW HOLLAND FRANCE (CNH), Ex S.A. CASE POCLAIN, EX International Harvester France (en 1969). CIMA-WALLUT (en 1948)'}
59.0322	set()	{'DELATTRE'}	{'Delattre'}
59.0295	{"le Ministère de l' Environnement", 'Gaz de France', '-Gaz de France'}	{'INSTALLATION TECHNIQUE DE GAZ DE FRANCE GDF'}	{'EDF GDF Services de Lille'}
59.0129	{'-IDEAL FIBRE FABRIC', 'EDF', '( EDF'}	{'DEPOT DE CENDRES EDF COMINES'}	{"EDF - L'Energie Electrique du Nord de la France (Sté)/Région Equipement Thermique IV"}
59.0328	set()	{'ANCIENNE STATION SERVICE TOTAL'}	{'Sté Française de Pétroles BP'}
59.0162	{'les services de la DRIRE', 'AGF', 'PAINDAVOINE', 'la société PAINDAVOINE', 'la DDASS'}	{'PAINDAVOINE - ZAC DES MARGUERITOIS'}	{'PAINDAVOINE Frères (Sté)'}
59.0149	set()	{'SRRHU'}	{'Société de ramassage et de régénération des huiles usagées (S.R.R.H.U.)'}
59.0204	set()	{'DEPOT MOLE V - RUBIS TERMINAL'}	{'Compagnie Parisienne des Asphaltes'}
59.0394	{'Société Française des Pétroles BP', 'la DRIRE'}	{'BP station "de la Mackelerie"'}	{'S.A. B.P. France, Sté Française des pétroles BP, anc. DEVOS J. (Ets.)'}
59.0011	set()	{'PMA RENAISSANCE'}	{'PMA Renaissance'}
59.0130	set()	{'DEPOT DE CENDRES EDF ANSEREUILLES'}	{'EDF'}
59.0391	{'Holding FINALER', 'LEROUX', 'La société UNION BISCUITS', 'des Chicorées LEROUX', 'Le site UNION BISCUITS'}	{'UNION BISCUITS'}	{'Union Biscuit'}
62.0012	set()	{'ANCIENS LAVOIRS ET COKERIE DE LIEVIN CDF'}	{'HBNPC groupe de Lens'}
59.0144	{'les Etablissements MAZELIER', 'la SA Léon MAZELIER', 'la SA MAZELIER', 'les Etablissements LECHAT BEGHIN', 'MAZELIER'}	{'MAZELIER'}	{'Ets Léon MAZELIER & Cie', 'Ets MAZELIER succ. à Ets LECHAT/BEGHIN et Cie'}
59.0393	{'MOBIL OIL FRANCAISE', 'ATI Services'}	{'BP station "Galon d\'Eau"'}	{'Mobil-Oil Française (SA) . anc Cie Générale des industries textiles'}
59.0363	{"la sté D' Haussy Imprimeurs", 'la société d’ HAUSSY', 'TOURCOING', 'D’ HAUSSY', 'La société d’ HAUSSY', 'La société D’ HAUSSY IMPRIMEURS', 'D’ HAUSSY IMPRIMEURS', 'la Zone Industrielle la Vignette', 'la société CADRINVEST'}	{"D'HAUSSY IMPRIMEURS"}	{"STYL'AUTO, Ex SA d'HAUSSY  IMPRIMEURS"}
59.0379	{'ESSO', "une filiale d' ESSO", 'la société ESSO', 'dépôt ESSO', 'ESSO SAF', 'la société BM CHIMIE', 'GRANDS MOULINS DE PARIS', "la cour administrative d' appel de Douai", 'RHODIA INTERMEDIAIRES', 'des Grandes Malteries Modernes', 'SONOCO PAPER GROUP', 'la DRIRE', 'BM CHIMIE', 'groupe GEODIS'}	{'SITE BM CHIMIE'}	{'BM Chimie ex: Rhodia intermédiaires'}
59.0070	{'Charbonnage de France'}	{'ANCIENNE COKERIE DE LOURCHES CDF'}	{'Cie des Mines de Douchy, Sté Desticoke (1937), HBNPC, CdF'}
59.0549	{'le Préfet', 'Pennel et Flipo ( Pennel Industrie', 'ETRS', 'LMCU'}	{'Pennel et Flipo'}	{'Ste PENNEL Industries, Ex Pennel et FLIPO  (SA des Ets)', 'PENNEL J. et FLIPO S.A'}
59.0105	{'La société SMIE', 'Port de LILLE', 'Le Port', 'le Port', 'Société de Maintenance Industrielle Electrique', 'OPHRYS', 'le Tribunal Administratif'}	{'SMIE'}	{'Ste de Maintenance Industrielle Electrique (SMIE) S.A.', 'Ste Elf France S.A., Ex S.A ELF Distribution et SMIE'}
62.0095	set()	{'TREFILEUROPE'}	{'Nexan ex. SA TREFILUNION'}
59.0159	{'ESSO', 'Ancienne station service FINA'}	{'STATION SERVICE ESSO (ex FINA LAMBERSART)'}	{'ESSO (SA), anc. Taton Vereecke Marcelle, anc. Ets Guiot', 'S.A. FINA France, Ex SA Purfina Française succ. Sté Mobil-Oil Française'}
59.0156	{'le Tribunal Administratif de Lille', 'la DRIRE', 'Arbel Fauvet Rail', 'le Ministère', 'la société Arbel', 'la ville de Lille'}	{'ARBEL FAUVET RAIL'}	{"ARBEL FAUVET RAIL/FAUVET-GIREL (Ets) anc. Auxiliaire d'électricité & d'entreprise (Cie)", 'SA Fauvet-Girel'}
59.0371	{'danone', 'Danone', 'Lille Métropole Communauté Urbaine', 'Gatomania'}	{'DANONE'}	{'Gervais Danone (SA)'}
59.0357	{'DRIRE', 'la DREAL'}	{'GUERMONPREZ'}	{'GUERMONPREZ (SARL M.)'}
62.0104	{'agence ERDF GRDF', 'des entreprises EDF', 'Gaz de France', "le Ministère de l' Environnement"}	{"AGENCE D'EXPLOITATION D'EDF / GDF"}	{'EDF/ GDF', 'EDF / GDF'}
62.0132	{'un site NEXANS', 'groupe GHI', 'ESR'}	{'NEXANS'}	{'NEXANS, Soc Laminoirs, Tréfileries et Câbleries de Lens'}
59.0459	{"l' EPF", 'La société COFRADEC', 'le Tribunal de Commerce', 'Conseil Général'}	{'COFRADEC'}	{'Compagnie Française Des Emballages et Complexes Isolants COFRADEC'}
59.0032	{'de la DRIRE', 'Compagnie Royale Asturienne des Mines', 'Société des Produits Chimiques', 'La CRAM', 'par le BRGM'}	{'FRICHE DE LA CRAM'}	{'Cie Métallurgique Franco-Belge puis Cie Royale Asturienne des Mines'}
59.0254	{'la DRIRE', 'Flipo Richir'}	{'FLIPO RICHIR'}	{'Flipo-Maurice SA  (FLIPO-MANUTENTION)'}
59.0339	{'le Préfet', 'Le GROUPE DISTILLERIE CLAEYSSENS'}	{'GROUPE DISTILLERIE CLAEYSSENS'}	{'CLAYESSENS (Distillerie de Loos), anc. Ets Florent anc Ets.Hervieux'}
59.0534	{'Risques Sanitaires', 'la société PROVOST', 'la SARL Avigneur'}	{'PROVOST (ancien site rue Emile Zola)'}	{'PROVOST DISTRIBUTION'}
62.0055	set()	{'ANCIENNE USINE A GOUDRONS'}	{'Pont et chaussées'}
59.0025	{'ARCELOR'}	{'ARCELOR DUNKERQUE'}	{'USINOR'}
59.0378	{'le préfet', 'préfet'}	{'ANCIEN DEPOT CARON-LICOUR (Section Pte Synthe)'}	{'CARON LICOUR Ets'}
59.0404	{'WIPAK GRYSPEERT', "L' ESR"}	{'WIPAK GRYSPEERT (ancien site)'}	{'S.A. Wipak-Gryspeert, ex S.A. Ets Gryspeert René'}
62.0088	{'groupe des Houillères', 'le Préfet', 'Recytech', 'PENARROYA', 'SUREX', 'la société Nord Granulat', 'Surex', '50 % METALEUROP', 'groupe Charbonnages de France', 'SUREX - PENARROYA'}	{'RECYTECH'}	{'SA RECYTECH'}
59.0196	{'la DREAL', 'la société SNI', 'la SCI Croix des Forges', 'le préfet', 'AIRELE', "l' ADEME", 'la SARL Rechim', 'la société Rechim', 'de la SARL Rechim', 'La SARL Rechim', 'le Préfet', 'les pouvoirs publics', 'MILLE EDN', 'RECHIM', 'le Maire de Croix', 'le préfet du Nord', 'RECHIM à CROIX', 'la DRIRE', 'le Ministère', 'La SCI Croix des Forges', 'la société SHANKS', 'le tribunal de commerce de Roubaix'}	{'RECHIM'}	{'RECHIM (SARL), anc. Cie Française de Traitement de surface,  S.A. Rechim. Ex Cie des Ateliers et Forges de la Loire (S.A.) anc. Ets.Seynave-Dubocage'}
59.0331	{'TMM'}	{'TEINTURERIE MEILLASSOUX - MULATON (TMM)'}	{'Ets Meillassoux et Mulation S.A'}
59.0490	set()	{'TOTAL MOUVAUX'}	{'S.A. TOTAL Raffinage et Distribution, EX La Compagnie Française de Raffinage'}
59.0533	set()	{'FLANDRIA ALUMINIUM'}	{'S.A. Flandria Aluminium'}
59.0239	{'IPPC'}	{'POLIMERI EUROPA FRANCE (ex COPENOR-STOCKNORD) - site des Dunes et du Fortelet'}	{'COPENOR-STOCKNOR (SA)'}
59.0275	{'HAGHEBAERT', 'FREMAUX', 'La société HAGHEBAERT'}	{'HAEGEBAERT-FREMAUX'}	{'HAGHEBAERT et FREMAUX (SA)'}
59.0475	{'COURTEAUX TEXTILES', 'la SARL Lamartine', 'le Groupe MOSSLEY BADIN', 'la Société DELEBART MALLET'}	{'MOSSLEY BADIN'}	{'SARL Ets Delebart-Mallet Fils (DMF)'}
62.0103	{'des entreprises EDF', "le Ministère de l' Environnement", 'Gaz de France'}	{'INSTALLATION TECHNIQUE DE GAZ DE FRANCE GDF'}	{'HACART'}
62.0190	{'SOTRENOR'}	{'SOTRENOR'}	{'SA SOTRENOR , anc. HBNPC'}
59.0161	{'Massey Fergusson', 'la société TOLERIE DN'}	{'TOLERIE DN'}	{'S.A. MOVITEX, Ex S.A. Tôlerie DN, Ex MASSEY-HARRIS-FERGUSON (Ets.)'}
59.0242	{'la société CIBIE'}	{'CIBIE'}	{'SA Ets J. Cibie'}
62.0033	{'COURTAULDS FIBRES SA', 'AKZO', 'TAUW', 'Courtaulds Fibres SA', 'la groupe AKZO NOBEL', 'la société PONTIMMO SA', 'ancien site Courtaulds', 'la société AKZO NOBEL', 'la société AKZO'}	{'COURTAULDS - ancienne décharge et usine de production de CS²'}	{'Les Filés de Calais'}
59.0182	{'La société De Tayrac', 'La société DE TAYRAC'}	{'DE TAYRAC'}	{'COUVREUR-WATTRELOT succédant à COUVREUR-BERNARD Louis (Ets) succédant aux Ets J. de TAYRAC', 'J deTayrac, ex SIX (Ets.)'}
59.0026	{"l' ESR"}	{'ARCELOR ATLANTIQUE ET LORRAINE MARDYCK (ex Sollac Mardyck)'}	{'Sollac Atlantique'}
62.0030	{'Métaleurop', 'le MEDDE', 'préfet du Pas', 'savoir SITA AGORA', 'EDA / Métaleurop', 'le Préfet du Pas', 'la société SITA', 'CAHC', "le Ministère chargé de l' Environnement", 'le TGI de Béthune', 'le préfet du Pas', "les services de l' Etat", 'Métaleurop Nord', 'la société Métaleurop Nord', 'la Direction Générale de la Santé', 'METALEUROP NORD', 'le Ministère', 'par Métaleurop', 'SITA', 'la préfecture du Pas'}	{'USINE METALEUROP NORD'}	{'Sita Agora, anc. SAS METALEUROP NORD'}
59.0117	set()	{'DCA LESAGE'}	{'LEGRAND FAILLET H., DMS-DCA Lesage'}
59.0199	{'La société SAPROTEC', 'la société SAPROTEC', 'IPPC', "l' ESR"}	{'SAPROTEC'}	{'SA SAPROTEC'}
59.0618	{'EACM', 'Fives', 'Quebecor', 'Galtier Environnement', 'Nicolas SOINNE', 'électrique EDF', 'La SELAS', 'H2D', 'la société Galtier', 'Cail - Babcock', 'Le site H2D', 'Fives - Cail', 'la société EACM', 'la société Jean Didier Heliogravure', 'la SELAS BERNARD ET NICOLAS SOINNE', 'Compagnie de Fives'}	{'H2D ex S.A Heliogravure Didier-Quebecor ex S.A. HELIOGRAVURE Jean DIDIER, anc. H'}	{'S.A Heliogravure Didier-Quebecor S.A. HELIOGRAVURE Jean DIDIER, anc. HELIOGRAVURE DIDIER-QUEBECOR, ex FIVES-LILLE SA (compagnie de)'}
